epoch,classification_loss,loss,mAP,regression_loss,val_classification_loss,val_loss,val_regression_loss
0,0.8363862037658691,3.4265050888061523,0.21122034460979777,2.5901198387145996,0.4622825086116791,3.0248491764068604,2.5625665187835693
1,0.9462001323699951,3.150482416152954,0.0,2.204280376434326,1.0745958089828491,3.192943572998047,2.1183478832244873
2,0.9361710548400879,2.8379580974578857,0.2510699896813573,1.9017852544784546,0.7620766758918762,2.6059141159057617,1.8438383340835571
3,0.597161054611206,2.275174379348755,0.592894324001235,1.6780128479003906,0.4663296937942505,2.068305253982544,1.6019755601882935
4,0.4250025451183319,1.9597773551940918,0.696625693273381,1.534774899482727,0.33989402651786804,1.8225544691085815,1.4826595783233643
5,0.3452616035938263,1.740859866142273,0.7123540560206578,1.3955986499786377,0.31863269209861755,1.7551847696304321,1.4365522861480713
6,0.3155711889266968,1.6128714084625244,0.7262676097714532,1.2973005771636963,0.30208149552345276,1.7190873622894287,1.417006254196167
7,0.2696633040904999,1.4345365762710571,0.7501034307899879,1.1648738384246826,0.291020929813385,1.661301851272583,1.3702811002731323
8,0.25060614943504333,1.3570704460144043,0.7785587752670502,1.1064648628234863,0.269482284784317,1.5713130235671997,1.3018301725387573
9,0.21827983856201172,1.212418794631958,0.7803793860951088,0.9941386580467224,0.2562887966632843,1.5461080074310303,1.2898198366165161
10,0.21150295436382294,1.169782280921936,0.7966003715417066,0.9582787156105042,0.270236074924469,1.409867525100708,1.1396312713623047
11,0.1969887763261795,1.1685576438903809,0.805263195167099,0.9715682864189148,0.23748870193958282,1.3542453050613403,1.1167569160461426
12,0.1864481121301651,1.0864307880401611,0.8064970468678032,0.899982213973999,0.25250208377838135,1.3361321687698364,1.0836303234100342
13,0.1747775673866272,1.0103464126586914,0.8070429018960733,0.8355692028999329,0.2685989737510681,1.4357006549835205,1.1671017408370972
14,0.14929309487342834,0.8672453165054321,0.8110015297105415,0.7179529666900635,0.2383774369955063,1.3030858039855957,1.0647087097167969
15,0.14882174134254456,0.8983116149902344,0.8111945656137756,0.7494893074035645,0.2408818155527115,1.327199935913086,1.086317777633667
16,0.1368245780467987,0.7836908102035522,0.813573684027338,0.6468659043312073,0.24368244409561157,1.3481005430221558,1.1044178009033203
17,0.1262054592370987,0.7607967257499695,0.8271990081676128,0.6345911622047424,0.24073323607444763,1.2682068347930908,1.0274732112884521
18,0.11688575893640518,0.7574735283851624,0.8332153974836922,0.6405876278877258,0.2530043423175812,1.2913663387298584,1.0383622646331787
19,0.11849243193864822,0.7084901332855225,0.8400046501866427,0.5899977684020996,0.2374102920293808,1.245768666267395,1.0083584785461426
20,0.11411046981811523,0.6982662081718445,0.8431099436322558,0.5841557383537292,0.22559651732444763,1.2223788499832153,0.9967823624610901
21,0.10558555275201797,0.6510336995124817,0.8418691807422469,0.5454485416412354,0.22772668302059174,1.2142796516418457,0.9865530133247375
22,0.09667396545410156,0.6014847755432129,0.8406306600497793,0.5048105716705322,0.2297029346227646,1.2426342964172363,1.0129314661026
23,0.09546498209238052,0.5971205830574036,0.8530013620902741,0.5016558766365051,0.23011262714862823,1.2145593166351318,0.9844464659690857
24,0.08192853629589081,0.5265148878097534,0.8550196037054891,0.4445863962173462,0.22126497328281403,1.1877003908157349,0.9664355516433716
25,0.07850104570388794,0.5054334402084351,0.8445997767391464,0.42693251371383667,0.23453772068023682,1.1928699016571045,0.9583323001861572
26,0.08888911455869675,0.5013086795806885,0.8459003708366456,0.4124195873737335,0.2278386652469635,1.1872601509094238,0.9594218730926514
27,0.0643787682056427,0.4329107403755188,0.8472219884758765,0.3685319125652313,0.2320847362279892,1.1489475965499878,0.9168626666069031
28,0.0612456314265728,0.4299120008945465,0.8357941351909359,0.3686662018299103,0.24526765942573547,1.161260724067688,0.9159929156303406
29,0.06924264878034592,0.4352881610393524,0.8369166090018708,0.36604541540145874,0.24776668846607208,1.1776179075241089,0.9298505783081055
30,0.06608977168798447,0.41026169061660767,0.8405523172931608,0.3441718816757202,0.24412190914154053,1.1535413265228271,0.9094192385673523
31,0.05707063525915146,0.37691521644592285,0.8517009044257178,0.3198445439338684,0.2544044256210327,1.1663568019866943,0.911952555179596
32,0.057977985590696335,0.36604005098342896,0.8338683058611754,0.30806195735931396,0.2558201849460602,1.1618428230285645,0.9060220718383789
33,0.04834960773587227,0.30016249418258667,0.8401057649234993,0.25181278586387634,0.2515122592449188,1.1404563188552856,0.8889436721801758
34,0.04872705414891243,0.2858808636665344,0.8419386642003648,0.23715373873710632,0.2491610050201416,1.1339313983917236,0.8847706913948059
35,0.04017055407166481,0.24070991575717926,0.8426365782977507,0.20053952932357788,0.2514934241771698,1.1302781105041504,0.8787851333618164
36,0.04573431983590126,0.2561793029308319,0.8425513207766849,0.21044506132602692,0.2529381513595581,1.1327780485153198,0.8798398375511169
37,0.04404472932219505,0.23289749026298523,0.8457772264975498,0.18885280191898346,0.2515653073787689,1.1288201808929443,0.8772546648979187
38,0.051608022302389145,0.252986878156662,0.8469048247541667,0.20137886703014374,0.2515776753425598,1.1300917863845825,0.8785143494606018
39,0.046193286776542664,0.25122061371803284,0.8422332387353033,0.20502714812755585,0.2525855302810669,1.1313831806182861,0.8787978887557983
40,0.045544739812612534,0.2363688349723816,0.8461073684828685,0.19082404673099518,0.25315621495246887,1.1335022449493408,0.8803463578224182
41,0.039315659552812576,0.2189306616783142,0.8439831935712826,0.1796150803565979,0.2571871876716614,1.1363784074783325,0.8791911602020264
