epoch,classification_loss,loss,mAP,regression_loss,val_classification_loss,val_loss,val_regression_loss
0,1.0063486099243164,3.5156326293945312,0.0,2.5092833042144775,1.0791321992874146,3.414909839630127,2.3357784748077393
1,1.0677729845046997,3.183946132659912,0.0,2.1161718368530273,1.0426874160766602,3.0400357246398926,1.9973485469818115
2,0.7497861385345459,2.719679832458496,0.313812822135859,1.9698936939239502,0.6373193860054016,2.554093837738037,1.9167741537094116
3,0.524604856967926,2.3135056495666504,0.5631325371609894,1.7889001369476318,0.41332393884658813,2.1388676166534424,1.7255432605743408
4,0.4083404541015625,2.041923761367798,0.6730492184777027,1.6335831880569458,0.35855633020401,1.9193483591079712,1.560792088508606
5,0.3493330776691437,1.8653134107589722,0.7134970179188527,1.5159794092178345,0.31736376881599426,1.7414237260818481,1.4240597486495972
6,0.416479229927063,1.8598549365997314,0.7071317707664222,1.4433752298355103,0.3082903027534485,1.7141913175582886,1.4059010744094849
7,0.352022260427475,1.736640453338623,0.734886971943272,1.384617805480957,0.3152483403682709,1.7745342254638672,1.4592863321304321
8,0.31735682487487793,1.6543904542922974,0.7915792774223234,1.337033987045288,0.3090096712112427,1.6882890462875366,1.3792794942855835
9,0.31365135312080383,1.6116645336151123,0.738939667534741,1.2980132102966309,0.3129040598869324,1.577519178390503,1.2646143436431885
10,0.2769763767719269,1.5565555095672607,0.7900360483476208,1.2795794010162354,0.2561053931713104,1.6095548868179321,1.3534492254257202
11,0.26517754793167114,1.476772665977478,0.8050932523470511,1.211595058441162,0.24255181849002838,1.570622444152832,1.3280699253082275
12,0.28342849016189575,1.4268608093261719,0.7947719025067451,1.1434322595596313,0.2537660300731659,1.445671558380127,1.1919058561325073
13,0.2656416594982147,1.4674715995788574,0.8029685795829571,1.2018297910690308,0.26369598507881165,1.4720723628997803,1.2083762884140015
14,0.2307390570640564,1.378537654876709,0.8040309784763089,1.14779794216156,0.23679713904857635,1.5167533159255981,1.2799558639526367
15,0.22104384005069733,1.3040176630020142,0.8382120966940462,1.0829733610153198,0.23376037180423737,1.4560317993164062,1.2222719192504883
16,0.2184370756149292,1.2998437881469727,0.8188185083143826,1.081407070159912,0.3294227123260498,1.6125882863998413,1.283165454864502
17,0.21252195537090302,1.2679729461669922,0.8125496544715722,1.0554511547088623,0.23449291288852692,1.3220187425613403,1.087525486946106
18,0.1940895915031433,1.236057162284851,0.8129409793398463,1.041967511177063,0.2384224534034729,1.46247136592865,1.2240492105484009
19,0.2291012406349182,1.3264715671539307,0.8241985746840856,1.0973701477050781,0.24182641506195068,1.421677827835083,1.17985200881958
20,0.21088162064552307,1.2279553413391113,0.8358064494481745,1.0170739889144897,0.2157345861196518,1.4822808504104614,1.2665462493896484
21,0.20339912176132202,1.192298412322998,0.8332492280535195,0.9888988733291626,0.22082176804542542,1.3455777168273926,1.1247559785842896
22,0.2310321033000946,1.258352518081665,0.8298576687511244,1.0273209810256958,0.25099143385887146,1.3335816860198975,1.082590103149414
23,0.18404272198677063,1.0863724946975708,0.8426274992081708,0.9023286700248718,0.20685958862304688,1.2247334718704224,1.0178741216659546
24,0.17426271736621857,1.027292013168335,0.8409019548994965,0.8530286550521851,0.20743581652641296,1.2097612619400024,1.0023256540298462
25,0.17855751514434814,1.0560449361801147,0.8435796467493621,0.8774874210357666,0.2074020653963089,1.243462324142456,1.0360603332519531
26,0.1738089770078659,1.0072826147079468,0.8427057004058873,0.8334739208221436,0.20555521547794342,1.2487046718597412,1.0431495904922485
27,0.1902395784854889,1.0710787773132324,0.8477797590605228,0.8808394074440002,0.20544041693210602,1.2410151958465576,1.0355745553970337
28,0.17463642358779907,1.0302073955535889,0.8458574777282202,0.8555707335472107,0.20550119876861572,1.2074800729751587,1.001978874206543
29,0.17522533237934113,1.0085140466690063,0.8440734623231759,0.8332875967025757,0.20626965165138245,1.2014613151550293,0.9951919317245483
30,0.16995741426944733,0.9768967628479004,0.8481207397877186,0.8069392442703247,0.20417743921279907,1.2307864427566528,1.026608943939209
31,0.17423015832901,0.9726539850234985,0.8455543779066652,0.7984241247177124,0.2031589150428772,1.2191996574401855,1.0160406827926636
32,0.1672563999891281,0.9658935070037842,0.8455287731858867,0.7986375689506531,0.2026221752166748,1.2188613414764404,1.016239047050476
33,0.16709938645362854,0.9700917601585388,0.8458144064349147,0.802992582321167,0.20163100957870483,1.194656491279602,0.9930253028869629
34,0.17950475215911865,0.998528003692627,0.8432410597448163,0.819023609161377,0.20192833244800568,1.2057536840438843,1.0038254261016846
35,0.18042300641536713,0.9855502247810364,0.8488661294359053,0.805126965045929,0.20154260098934174,1.2321617603302002,1.030618667602539
36,0.1630510836839676,0.9391669631004333,0.8517921420547904,0.7761159539222717,0.199474036693573,1.2126609086990356,1.0131869316101074
37,0.1762944608926773,0.9784393310546875,0.8486504722134416,0.8021446466445923,0.20132382214069366,1.2222068309783936,1.0208828449249268
